state,district,year_month,pincode,bio_age_5_17,bio_age_17_,month,pincode_lag_1,pincode_lag_2,pincode_lag_12,bio_age_5_17_lag_1,bio_age_5_17_lag_2,bio_age_5_17_lag_12,bio_age_17__lag_1,bio_age_17__lag_2,bio_age_17__lag_12,pincode_roll_3,pincode_roll_6,bio_age_5_17_roll_3,bio_age_5_17_roll_6,bio_age_17__roll_3,bio_age_17__roll_6,pincode_growth,bio_age_5_17_growth,bio_age_17__growth
Telangana,Jangoan,2025-12-01,18730522,125,94,12.0,24299428.0,23287194.0,,105.0,79.0,,97.0,86.0,,22105714.666666668,19574585.0,103.0,102.0,92.33333333333333,74.0,-0.22917848107371086,0.19047619047619047,-0.030927835051546393
Telangana,Jangoan,,282482788,1561,837,,18730522.0,24299428.0,51129592.0,125.0,105.0,1183.0,94.0,97.0,1677.0,108504246.0,64630051.333333336,597.0,349.0,342.6666666666667,207.5,14.08141567010252,11.488,7.904255319148936
Telangana,Jayashankar Bhupalpally,2025-01-01,32387953,951,1477,1.0,,,,,,,,,,,,,,,,,,
Telangana,Jayashankar Bhupalpally,2025-02-01,11628800,46,49,2.0,32387953.0,,,951.0,,,1477.0,,,,,,,,,-0.6409529185126334,-0.9516298633017876,-0.966824644549763
Telangana,Jayashankar Bhupalpally,2025-03-01,12648226,41,53,3.0,11628800.0,32387953.0,,46.0,951.0,,49.0,1477.0,,18888326.333333332,,346.0,,526.3333333333334,,0.08766390341221797,-0.10869565217391308,0.08163265306122458
Telangana,Jayashankar Bhupalpally,2025-04-01,14163622,41,53,4.0,12648226.0,11628800.0,,41.0,46.0,,53.0,49.0,,12813549.333333334,,42.666666666666664,,51.666666666666664,,0.11981095214459314,0.0,0.0
Telangana,Jayashankar Bhupalpally,2025-05-01,6574100,21,23,5.0,14163622.0,12648226.0,,41.0,41.0,,53.0,53.0,,11128649.333333334,,34.333333333333336,,43.0,,-0.5358461274947891,-0.4878048780487805,-0.5660377358490566
Telangana,Jayashankar Bhupalpally,2025-06-01,12651599,41,48,6.0,6574100.0,14163622.0,,21.0,41.0,,23.0,53.0,,11129773.666666666,15009050.0,34.333333333333336,190.16666666666666,41.333333333333336,283.8333333333333,0.9244609908580643,0.9523809523809523,1.0869565217391304
Telangana,Jayashankar Bhupalpally,2025-07-01,5059937,27,28,7.0,12651599.0,6574100.0,,41.0,21.0,,48.0,23.0,,8095212.0,10454380.666666666,29.666666666666668,36.166666666666664,33.0,42.333333333333336,-0.6000555344822421,-0.3414634146341463,-0.41666666666666663
Telangana,Jayashankar Bhupalpally,2025-08-01,9103169,36,34,8.0,5059937.0,12651599.0,,27.0,41.0,,28.0,48.0,,8938235.0,10033442.166666666,34.666666666666664,34.5,36.666666666666664,39.833333333333336,0.7990676563759589,0.33333333333333326,0.2142857142857142
Telangana,Jayashankar Bhupalpally,2025-09-01,8603357,35,28,9.0,9103169.0,5059937.0,,36.0,27.0,,34.0,28.0,,7588821.0,9359297.333333334,32.666666666666664,33.5,30.0,35.666666666666664,-0.05490527529479017,-0.02777777777777779,-0.17647058823529416
Telangana,Jayashankar Bhupalpally,2025-10-01,13151206,50,55,10.0,8603357.0,9103169.0,,35.0,36.0,,28.0,34.0,,10285910.666666666,9190561.333333334,40.333333333333336,35.0,39.0,36.0,0.5286133075728463,0.4285714285714286,0.9642857142857142
Telangana,Jayashankar Bhupalpally,2025-11-01,11637584,38,35,11.0,13151206.0,8603357.0,,50.0,35.0,,55.0,28.0,,11130715.666666666,10034475.333333334,41.0,37.833333333333336,39.333333333333336,38.0,-0.11509377923210995,-0.24,-0.36363636363636365
Telangana,Jayashankar Bhupalpally,2025-12-01,11127808,44,45,12.0,11637584.0,13151206.0,,38.0,50.0,,35.0,55.0,,11972199.333333334,9780510.166666666,44.0,38.333333333333336,45.0,37.5,-0.0438042810260274,0.1578947368421053,0.2857142857142858
Telangana,Jayashankar Bhupalpally,,167432015,706,563,,11127808.0,11637584.0,32387953.0,44.0,38.0,951.0,45.0,35.0,1477.0,63399135.666666664,36842523.166666664,262.6666666666667,151.5,214.33333333333334,126.66666666666667,14.046271017616407,15.045454545454547,11.511111111111111
Telangana,Jogulamba Gadwal,2025-01-01,39712477,2959,3591,1.0,,,,,,,,,,,,,,,,,,
Telangana,Jogulamba Gadwal,2025-02-01,13237485,172,66,2.0,39712477.0,,,2959.0,,,3591.0,,,,,,,,,-0.6666668513273548,-0.9418722541399122,-0.9816207184628237
Telangana,Jogulamba Gadwal,2025-03-01,12219212,118,60,3.0,13237485.0,39712477.0,,172.0,2959.0,,66.0,3591.0,,21723058.0,,1083.0,,1239.0,,-0.07692344882732638,-0.313953488372093,-0.09090909090909094
Telangana,Jogulamba Gadwal,2025-04-01,12219205,176,98,4.0,12219212.0,13237485.0,,118.0,172.0,,60.0,66.0,,12558634.0,,155.33333333333334,,74.66666666666667,,-5.728683649675048e-07,0.4915254237288136,0.6333333333333333
Telangana,Jogulamba Gadwal,2025-05-01,8655305,54,26,5.0,12219205.0,12219212.0,,176.0,118.0,,98.0,60.0,,11031240.666666666,,116.0,,61.333333333333336,,-0.29166381937286423,-0.6931818181818181,-0.7346938775510203
Telangana,Jogulamba Gadwal,2025-06-01,12728334,115,77,6.0,8655305.0,12219205.0,,54.0,176.0,,26.0,98.0,,11200948.0,16462003.0,115.0,599.0,67.0,653.0,0.47058179925490773,1.1296296296296298,1.9615384615384617
Telangana,Jogulamba Gadwal,2025-07-01,7127875,86,34,7.0,12728334.0,8655305.0,,115.0,54.0,,77.0,26.0,,9503838.0,11031236.0,85.0,120.16666666666667,45.666666666666664,60.166666666666664,-0.4399993746235761,-0.25217391304347825,-0.5584415584415585
Telangana,Jogulamba Gadwal,2025-08-01,13237501,138,57,8.0,7127875.0,12728334.0,,86.0,115.0,,34.0,77.0,,11031236.666666666,11031238.666666666,113.0,114.5,56.0,58.666666666666664,0.8571455026918962,0.6046511627906976,0.6764705882352942
Telangana,Jogulamba Gadwal,2025-09-01,11200914,86,49,9.0,13237501.0,7127875.0,,138.0,86.0,,57.0,34.0,,10522096.666666666,10861522.333333334,103.33333333333333,109.16666666666667,46.666666666666664,56.833333333333336,-0.15384980896318723,-0.37681159420289856,-0.14035087719298245
Telangana,Jogulamba Gadwal,2025-10-01,18328847,161,94,10.0,11200914.0,13237501.0,,86.0,138.0,,49.0,57.0,,14255754.0,11879796.0,128.33333333333334,106.66666666666667,66.66666666666667,56.166666666666664,0.636370656894607,0.872093023255814,0.9183673469387754
Telangana,Jogulamba Gadwal,2025-11-01,13237475,107,54,11.0,18328847.0,11200914.0,,161.0,86.0,,94.0,49.0,,14255745.333333334,12643491.0,118.0,115.5,65.66666666666667,60.833333333333336,-0.27777917508940964,-0.3354037267080745,-0.42553191489361697
Telangana,Jogulamba Gadwal,2025-12-01,13746621,125,77,12.0,13237475.0,18328847.0,,107.0,161.0,,54.0,94.0,,15104314.333333334,12813205.5,131.0,117.16666666666667,75.0,60.833333333333336,0.038462471128368536,0.16822429906542058,0.4259259259259258
Telangana,Jogulamba Gadwal,,169541578,1709,1041,,13746621.0,13237475.0,39712477.0,125.0,107.0,2959.0,77.0,54.0,3591.0,65508558.0,39882156.0,647.0,387.6666666666667,390.6666666666667,228.66666666666666,11.333327440976223,12.672,12.519480519480519
Telangana,K.V. Rangareddy,2025-01-01,375641375,64892,79378,1.0,,,,,,,,,,,,,,,,,,
Telangana,K.V. Rangareddy,2025-02-01,126569553,2729,2016,2.0,375641375.0,,,64892.0,,,79378.0,,,,,,,,,-0.6630574760301631,-0.9579455094618751,-0.9746025347073497
Telangana,K.V. Rangareddy,2025-03-01,132624195,1895,1960,3.0,126569553.0,375641375.0,,2729.0,64892.0,,2016.0,79378.0,,211611707.66666666,,23172.0,,27784.666666666668,,0.0478364808636087,-0.3056064492488091,-0.02777777777777779
Telangana,K.V. Rangareddy,2025-04-01,126059825,3062,2301,4.0,132624195.0,126569553.0,,1895.0,2729.0,,1960.0,2016.0,,128417857.66666667,,2562.0,,2092.3333333333335,,-0.049496021446162164,0.6158311345646439,0.17397959183673462
Telangana,K.V. Rangareddy,2025-05-01,118012297,1394,1112,5.0,126059825.0,132624195.0,,3062.0,1895.0,,2301.0,1960.0,,125565439.0,,2117.0,,1791.0,,-0.06383895900220393,-0.5447419986936644,-0.5167318557149065
Telangana,K.V. Rangareddy,2025-06-01,129554242,2360,1753,6.0,118012297.0,126059825.0,,1394.0,3062.0,,1112.0,2301.0,,124542121.33333333,168076914.5,2272.0,12722.0,1722.0,14753.333333333334,0.09780290099768152,0.6929698708751793,0.5764388489208634
Telangana,K.V. Rangareddy,2025-07-01,85819287,1192,821,7.0,129554242.0,118012297.0,,2360.0,1394.0,,1753.0,1112.0,,111128608.66666667,119773233.16666667,1648.6666666666667,2105.3333333333335,1228.6666666666667,1660.5,-0.3375802623274967,-0.4949152542372881,-0.5316600114090131
Telangana,K.V. Rangareddy,2025-08-01,124080240,2352,1802,8.0,85819287.0,129554242.0,,1192.0,2360.0,,821.0,1753.0,,113151256.33333333,119358347.66666667,1968.0,2042.5,1458.6666666666667,1624.8333333333333,0.44583163456018915,0.9731543624161074,1.194884287454324
Telangana,K.V. Rangareddy,2025-09-01,116519805,1851,1890,9.0,124080240.0,85819287.0,,2352.0,1192.0,,1802.0,821.0,,108806444.0,116674282.66666667,1798.3333333333333,2035.1666666666667,1504.3333333333333,1613.1666666666667,-0.060931821215046034,-0.21301020408163263,0.0488346281908989
Telangana,K.V. Rangareddy,2025-10-01,158723003,2353,2307,10.0,116519805.0,124080240.0,,1851.0,2352.0,,1890.0,1802.0,,133107682.66666667,122118145.66666667,2185.3333333333335,1917.0,1999.6666666666667,1614.1666666666667,0.36219763670218974,0.271204754186926,0.22063492063492074
Telangana,K.V. Rangareddy,2025-11-01,141636764,2398,1999,11.0,158723003.0,116519805.0,,2353.0,1851.0,,2307.0,1890.0,,138959857.33333334,126055556.83333333,2200.6666666666665,2084.3333333333335,2065.3333333333335,1762.0,-0.10764815859740251,0.019124521886952905,-0.13350671868227137
Telangana,K.V. Rangareddy,2025-12-01,133595806,2559,2379,12.0,141636764.0,158723003.0,,2398.0,2353.0,,1999.0,2307.0,,144651857.66666666,126729150.83333333,2436.6666666666665,2117.5,2228.3333333333335,1866.3333333333333,-0.05677168676347333,0.06713928273561298,0.19009504752376194
Telangana,K.V. Rangareddy,,1817330358,33819,26007,,133595806.0,141636764.0,375641375.0,2559.0,2398.0,64892.0,2379.0,1999.0,79378.0,697520976.0,415314329.3333333,12925.333333333334,7555.333333333333,10128.333333333334,6064.0,12.6031991752795,12.215709261430247,9.931904161412358
Telangana,Kamareddy,2025-01-01,79502560,3279,4242,1.0,,,,,,,,,,,,,,,,,,
Telangana,Kamareddy,2025-02-01,28178303,179,151,2.0,79502560.0,,,3279.0,,,4242.0,,,,,,,,,-0.6455673502840663,-0.945410186032327,-0.9644035832154644
Telangana,Kamareddy,2025-03-01,24152867,140,150,3.0,28178303.0,79502560.0,,179.0,3279.0,,151.0,4242.0,,43944576.666666664,,1199.3333333333333,,1514.3333333333333,,-0.14285587034818947,-0.2178770949720671,-0.0066225165562914245
Telangana,Kamareddy,2025-04-01,27676728,266,132,4.0,24152867.0,28178303.0,,140.0,179.0,,150.0,151.0,,26669299.333333332,,195.0,,144.33333333333334,,0.14589824884971203,0.8999999999999999,-0.12
Telangana,Kamareddy,2025-05-01,20127043,123,83,5.0,27676728.0,24152867.0,,266.0,140.0,,132.0,150.0,,23985546.0,,176.33333333333334,,121.66666666666667,,-0.2727809804685005,-0.5375939849624061,-0.3712121212121212
Telangana,Kamareddy,2025-06-01,30191439,240,137,6.0,20127043.0,27676728.0,,123.0,266.0,,83.0,132.0,,25998403.333333332,34971490.0,209.66666666666666,704.5,117.33333333333333,815.8333333333334,0.5000434490054004,0.9512195121951219,0.6506024096385543
Telangana,Kamareddy,2025-07-01,14089295,89,54,7.0,30191439.0,20127043.0,,240.0,123.0,,137.0,83.0,,21469259.0,24069279.166666668,150.66666666666666,172.83333333333334,91.33333333333333,117.83333333333333,-0.5333347642025277,-0.6291666666666667,-0.6058394160583942
Telangana,Kamareddy,2025-08-01,25662731,139,103,8.0,14089295.0,30191439.0,,89.0,240.0,,54.0,137.0,,23314488.333333332,23650017.166666668,156.0,166.16666666666666,98.0,109.83333333333333,0.8214347133763613,0.5617977528089888,0.9074074074074074
Telangana,Kamareddy,2025-09-01,24656266,156,127,9.0,25662731.0,14089295.0,,139.0,89.0,,103.0,54.0,,21469430.666666668,23733917.0,128.0,168.83333333333334,94.66666666666667,106.0,-0.039218935817859735,0.1223021582733812,0.23300970873786397
Telangana,Kamareddy,2025-10-01,37738488,237,176,10.0,24656266.0,25662731.0,,156.0,139.0,,127.0,103.0,,29352495.0,25410877.0,177.33333333333334,164.0,135.33333333333334,113.33333333333333,0.530584071408055,0.5192307692307692,0.3858267716535433
Telangana,Kamareddy,2025-11-01,31198726,190,151,11.0,37738488.0,24656266.0,,237.0,156.0,,176.0,127.0,,31197826.666666668,27256157.5,194.33333333333334,175.16666666666666,151.33333333333334,124.66666666666667,-0.17329157437362086,-0.19831223628691985,-0.14204545454545459
Telangana,Kamareddy,2025-12-01,29183951,220,138,12.0,31198726.0,37738488.0,,190.0,237.0,,151.0,176.0,,32707055.0,27088242.833333332,215.66666666666666,171.83333333333334,155.0,124.83333333333333,-0.0645787587608545,0.1578947368421053,-0.08609271523178808
Telangana,Kamareddy,,376376297,2705,1634,,29183951.0,31198726.0,79502560.0,220.0,190.0,3279.0,138.0,151.0,4242.0,145586324.66666666,87469409.83333333,1038.3333333333333,607.8333333333334,641.0,388.1666666666667,11.896687532130246,11.295454545454545,10.840579710144928
Telangana,Karimnagar,2025-01-01,352243431,39632,40215,1.0,,,,,,,,,,,,,,,,,,
Telangana,Karimnagar,2025-02-01,112698786,1267,1080,2.0,352243431.0,,,39632.0,,,40215.0,,,,,,,,,-0.6800542577045248,-0.9680308841340332,-0.9731443491234614
Telangana,Karimnagar,2025-03-01,123309985,1142,1179,3.0,112698786.0,352243431.0,,1267.0,39632.0,,1080.0,40215.0,,196084067.33333334,,14013.666666666666,,14158.0,,0.09415539755681124,-0.0986582478295186,0.09166666666666656
Telangana,Karimnagar,2025-04-01,108149206,1781,1374,4.0,123309985.0,112698786.0,,1142.0,1267.0,,1179.0,1080.0,,114719325.66666667,,1396.6666666666667,,1211.0,,-0.12294851061736811,0.5595446584938704,0.1653944020356235
Telangana,Karimnagar,2025-05-01,95009834,740,538,5.0,108149206.0,123309985.0,,1781.0,1142.0,,1374.0,1179.0,,108823008.33333333,,1221.0,,1030.3333333333333,,-0.12149300476602665,-0.5845030881527231,-0.6084425036390102
Telangana,Karimnagar,2025-06-01,120783455,1343,1023,6.0,95009834.0,108149206.0,,740.0,1781.0,,538.0,1374.0,,107980831.66666667,152032449.5,1288.0,7650.833333333333,978.3333333333334,7568.166666666667,0.27127319262551275,0.8148648648648649,0.9014869888475836
Telangana,Karimnagar,2025-07-01,63170700,575,460,7.0,120783455.0,95009834.0,,1343.0,740.0,,1023.0,538.0,,92987996.33333333,103853661.0,886.0,1141.3333333333333,673.6666666666666,942.3333333333334,-0.476992109556727,-0.5718540580789278,-0.5503421309872922
Telangana,Karimnagar,2025-08-01,110173181,1017,889,8.0,63170700.0,120783455.0,,575.0,1343.0,,460.0,1023.0,,98042445.33333333,103432726.83333333,978.3333333333334,1099.6666666666667,790.6666666666666,910.5,0.7440550919967643,0.768695652173913,0.932608695652174
Telangana,Karimnagar,2025-09-01,101074435,918,959,9.0,110173181.0,63170700.0,,1017.0,575.0,,889.0,460.0,,91472772.0,99726801.83333333,836.6666666666666,1062.3333333333333,769.3333333333334,873.8333333333334,-0.08258585181451739,-0.09734513274336287,0.07874015748031504
Telangana,Karimnagar,2025-10-01,146556580,1241,1286,10.0,101074435.0,110173181.0,,918.0,1017.0,,959.0,889.0,,119268065.33333333,106128030.83333333,1058.6666666666667,972.3333333333334,1044.6666666666667,859.1666666666666,0.4499866360865634,0.35185185185185186,0.3409801876955161
Telangana,Karimnagar,2025-11-01,129882419,1212,1270,11.0,146556580.0,101074435.0,,1241.0,918.0,,1286.0,959.0,,125837811.33333333,111940128.33333333,1123.6666666666667,1051.0,1171.6666666666667,981.1666666666666,-0.11377285823673011,-0.023368251410153085,-0.01244167962674958
Telangana,Karimnagar,2025-12-01,120280309,1323,1410,12.0,129882419.0,146556580.0,,1212.0,1241.0,,1270.0,1286.0,,132239769.33333333,111856270.66666667,1258.6666666666667,1047.6666666666667,1322.0,1045.6666666666667,-0.07392925134848316,0.09158415841584167,0.11023622047244097
Telangana,Karimnagar,,1596977113,16378,15624,,120280309.0,129882419.0,352243431.0,1323.0,1212.0,39632.0,1410.0,1270.0,40215.0,615713280.3333334,367490672.8333333,6304.333333333333,3681.5,6101.333333333333,3573.0,12.277128453336447,11.37944066515495,10.080851063829787
Telangana,Khammam,2025-01-01,207939559,20956,10939,1.0,,,,,,,,,,,,,,,,,,
Telangana,Khammam,2025-02-01,74046574,955,279,2.0,207939559.0,,,20956.0,,,10939.0,,,,,,,,,-0.6439033805972436,-0.9544283260164154,-0.9744949264100923
Telangana,Khammam,2025-03-01,80639490,977,245,3.0,74046574.0,207939559.0,,955.0,20956.0,,279.0,10939.0,,120875207.66666667,,7629.333333333333,,3821.0,,0.08903742123166958,0.023036649214659644,-0.12186379928315416
Telangana,Khammam,2025-04-01,72525171,1258,341,4.0,80639490.0,74046574.0,,977.0,955.0,,245.0,279.0,,75737078.33333333,,1063.3333333333333,,288.3333333333333,,-0.10062463192661564,0.28761514841351077,0.3918367346938776
Telangana,Khammam,2025-05-01,58324523,452,157,5.0,72525171.0,80639490.0,,1258.0,977.0,,341.0,245.0,,70496394.66666667,,895.6666666666666,,247.66666666666666,,-0.19580302678638295,-0.6406995230524642,-0.5395894428152492
Telangana,Khammam,2025-06-01,75568027,820,254,6.0,58324523.0,72525171.0,,452.0,1258.0,,157.0,341.0,,68805907.0,94840557.33333333,843.3333333333334,4236.333333333333,250.66666666666666,2035.8333333333333,0.295647578635148,0.8141592920353982,0.6178343949044587
Telangana,Khammam,2025-07-01,41079531,362,110,7.0,75568027.0,58324523.0,,820.0,452.0,,254.0,157.0,,58324027.0,67030552.666666664,544.6666666666666,804.0,173.66666666666666,231.0,-0.45639005501625707,-0.5585365853658537,-0.5669291338582677
Telangana,Khammam,2025-08-01,69989585,829,213,8.0,41079531.0,75568027.0,,362.0,820.0,,110.0,254.0,,62212381.0,66354387.833333336,670.3333333333334,783.0,192.33333333333334,220.0,0.7037581320000952,1.2900552486187844,0.9363636363636363
Telangana,Khammam,2025-09-01,65424834,690,262,9.0,69989585.0,41079531.0,,829.0,362.0,,213.0,110.0,,58831316.666666664,63818611.833333336,627.0,735.1666666666666,195.0,222.83333333333334,-0.06522043244005515,-0.16767189384800962,0.2300469483568075
Telangana,Khammam,2025-10-01,93826607,1184,308,10.0,65424834.0,69989585.0,,690.0,829.0,,262.0,213.0,,76413675.33333333,67368851.16666667,901.0,722.8333333333334,261.0,217.33333333333334,0.4341130311465522,0.7159420289855072,0.17557251908396942
Telangana,Khammam,2025-11-01,84189800,1178,282,11.0,93826607.0,65424834.0,,1184.0,690.0,,308.0,262.0,,81147080.33333333,71679730.66666667,1017.3333333333334,843.8333333333334,284.0,238.16666666666666,-0.10270868049187798,-0.0050675675675675436,-0.08441558441558439
Telangana,Khammam,2025-12-01,78103790,1254,316,12.0,84189800.0,93826607.0,,1178.0,1184.0,,282.0,308.0,,85373399.0,72102357.83333333,1205.3333333333333,916.1666666666666,302.0,248.5,-0.07228916091973137,0.06451612903225801,0.12056737588652489
Telangana,Khammam,,1007741371,13536,4013,,78103790.0,84189800.0,207939559.0,1254.0,1178.0,20956.0,316.0,282.0,10939.0,390011653.6666667,233212664.5,5322.666666666667,3111.8333333333335,1537.0,899.0,11.902592447818474,9.794258373205741,11.699367088607595
Telangana,Komaram Bheem,2025-01-01,33283445,2110,2961,1.0,,,,,,,,,,,,,,,,,,
Telangana,Komaram Bheem,2025-02-01,13111595,149,117,2.0,33283445.0,,,2110.0,,,2961.0,,,,,,,,,-0.6060625635357157,-0.9293838862559242,-0.9604863221884499
Telangana,Komaram Bheem,2025-03-01,13111596,117,91,3.0,13111595.0,33283445.0,,149.0,2110.0,,117.0,2961.0,,19835545.333333332,,792.0,,1056.3333333333333,,7.626837161822664e-08,-0.21476510067114096,-0.2222222222222222
Telangana,Komaram Bheem,2025-04-01,11094400,158,86,4.0,13111596.0,13111595.0,,117.0,149.0,,91.0,117.0,,12439197.0,,141.33333333333334,,98.0,,-0.15384824242601736,0.3504273504273505,-0.05494505494505497
Telangana,Komaram Bheem,2025-05-01,9581577,62,36,5.0,11094400.0,13111596.0,,158.0,117.0,,86.0,91.0,,11262524.333333334,,112.33333333333333,,71.0,,-0.13635915416786848,-0.6075949367088608,-0.5813953488372092
Telangana,Komaram Bheem,2025-06-01,13615812,107,95,6.0,9581577.0,11094400.0,,62.0,158.0,,36.0,86.0,,11430596.333333334,15633070.833333334,109.0,450.5,72.33333333333333,564.3333333333334,0.421040816141226,0.7258064516129032,1.6388888888888888
Telangana,Komaram Bheem,2025-07-01,7060070,74,40,7.0,13615812.0,9581577.0,,107.0,62.0,,95.0,36.0,,10085819.666666666,11262508.333333334,81.0,111.16666666666667,57.0,77.5,-0.48148006156371725,-0.30841121495327106,-0.5789473684210527
Telangana,Komaram Bheem,2025-08-01,10590126,116,74,8.0,7060070.0,13615812.0,,74.0,107.0,,40.0,95.0,,10422002.666666666,10842263.5,99.0,105.66666666666667,69.66666666666667,70.33333333333333,0.5000029744747574,0.5675675675675675,0.8500000000000001
Telangana,Komaram Bheem,2025-09-01,11094330,71,48,9.0,10590126.0,7060070.0,,116.0,74.0,,74.0,40.0,,9581508.666666666,10506052.5,87.0,98.0,54.0,63.166666666666664,0.04761076497106842,-0.3879310344827587,-0.3513513513513513
Telangana,Komaram Bheem,2025-10-01,16137287,115,109,10.0,11094330.0,10590126.0,,71.0,116.0,,48.0,74.0,,12607247.666666666,11346533.666666666,100.66666666666667,90.83333333333333,77.0,67.0,0.454552640853481,0.619718309859155,1.2708333333333335
Telangana,Komaram Bheem,2025-11-01,11598792,92,67,11.0,16137287.0,11094330.0,,115.0,71.0,,109.0,48.0,,12943469.666666666,11682736.166666666,92.66666666666667,95.83333333333333,74.66666666666667,72.16666666666667,-0.2812427516471635,-0.19999999999999996,-0.3853211009174312
Telangana,Komaram Bheem,2025-12-01,13111541,169,80,12.0,11598792.0,16137287.0,,92.0,115.0,,67.0,109.0,,13615873.333333334,11598691.0,125.33333333333333,106.16666666666667,85.33333333333333,69.66666666666667,0.1304229785308677,0.8369565217391304,0.19402985074626855
Telangana,Komaram Bheem,,158347456,1590,943,,13111541.0,11598792.0,33283445.0,169.0,92.0,2110.0,80.0,67.0,2961.0,61019263.0,36813255.333333336,617.0,358.8333333333333,363.3333333333333,220.16666666666666,11.076952358231576,8.408284023668639,10.7875
Telangana,Mahabubabad,2025-01-01,52156095,2399,2760,1.0,,,,,,,,,,,,,,,,,,
Telangana,Mahabubabad,2025-02-01,20255264,131,54,2.0,52156095.0,,,2399.0,,,2760.0,,,,,,,,,-0.6116414773767093,-0.9453939141308879,-0.9804347826086957
Telangana,Mahabubabad,2025-03-01,21773009,162,75,3.0,20255264.0,52156095.0,,131.0,2399.0,,54.0,2760.0,,31394789.333333332,,897.3333333333334,,963.0,,0.07493089203873127,0.23664122137404586,0.38888888888888884
Telangana,Mahabubabad,2025-04-01,20761543,195,88,4.0,21773009.0,20255264.0,,162.0,131.0,,75.0,54.0,,20929938.666666668,,162.66666666666666,,72.33333333333333,,-0.046455039815580856,0.20370370370370372,0.17333333333333334
Telangana,Mahabubabad,2025-05-01,18229204,86,38,5.0,20761543.0,21773009.0,,195.0,162.0,,88.0,75.0,,20254585.333333332,,147.66666666666666,,67.0,,-0.12197258171032854,-0.558974358974359,-0.5681818181818181
Telangana,Mahabubabad,2025-06-01,19748970,115,59,6.0,18229204.0,20761543.0,,86.0,195.0,,38.0,88.0,,19579905.666666668,25487347.5,132.0,514.6666666666666,61.666666666666664,512.3333333333334,0.0833698498299762,0.33720930232558133,0.5526315789473684
Telangana,Mahabubabad,2025-07-01,14685554,65,28,7.0,19748970.0,18229204.0,,115.0,86.0,,59.0,38.0,,17554576.0,19242257.333333332,88.66666666666667,125.66666666666667,41.666666666666664,57.0,-0.25638886483700163,-0.4347826086956522,-0.5254237288135593
Telangana,Mahabubabad,2025-08-01,18229671,90,54,8.0,14685554.0,19748970.0,,65.0,115.0,,28.0,59.0,,17554731.666666668,18904658.5,90.0,118.83333333333333,47.0,57.0,0.24133355813474933,0.3846153846153846,0.9285714285714286
Telangana,Mahabubabad,2025-09-01,16203627,85,46,9.0,18229671.0,14685554.0,,90.0,65.0,,54.0,28.0,,16372950.666666666,17976428.166666668,80.0,106.0,42.666666666666664,52.166666666666664,-0.11113991031434411,-0.05555555555555558,-0.14814814814814814
Telangana,Mahabubabad,2025-10-01,24305817,176,65,10.0,16203627.0,18229671.0,,85.0,90.0,,46.0,54.0,,19579705.0,18567140.5,117.0,102.83333333333333,55.0,48.333333333333336,0.5000232355385619,1.0705882352941178,0.4130434782608696
Telangana,Mahabubabad,2025-11-01,20254165,161,76,11.0,24305817.0,16203627.0,,176.0,85.0,,65.0,46.0,,20254536.333333332,18904634.0,140.66666666666666,115.33333333333333,62.333333333333336,54.666666666666664,-0.16669474636462533,-0.08522727272727271,0.1692307692307693
Telangana,Mahabubabad,2025-12-01,20254960,219,67,12.0,20254165.0,24305817.0,,161.0,176.0,,76.0,65.0,,21604980.666666668,18988965.666666668,185.33333333333334,132.66666666666666,69.33333333333333,56.0,3.9251186114031e-05,0.36024844720496896,-0.11842105263157898
Telangana,Mahabubabad,,266348762,2038,848,,20254960.0,20254165.0,52156095.0,219.0,161.0,2399.0,67.0,76.0,2760.0,102285962.33333333,60932833.666666664,806.0,461.5,330.3333333333333,192.66666666666666,12.149804393590507,8.30593607305936,11.656716417910447
Telangana,Mahabubnagar,2025-01-01,312179084,59809,56044,1.0,,,,,,,,,,,,,,,,,,
Telangana,Mahabubnagar,2025-02-01,99306523,2000,1422,2.0,312179084.0,,,59809.0,,,56044.0,,,,,,,,,-0.6818924518338327,-0.9665602166897959,-0.9746270787238598
Telangana,Mahabubnagar,2025-03-01,105417722,1638,1428,3.0,99306523.0,312179084.0,,2000.0,59809.0,,1422.0,56044.0,,172301109.66666666,,21149.0,,19631.333333333332,,0.06153874705692797,-0.18100000000000005,0.00421940928270037
Telangana,Mahabubnagar,2025-04-01,101853322,2633,1874,4.0,105417722.0,99306523.0,,1638.0,2000.0,,1428.0,1422.0,,102192522.33333333,,2090.3333333333335,,1574.6666666666667,,-0.033812151622855224,0.6074481074481075,0.3123249299719888
Telangana,Mahabubnagar,2025-05-01,93706461,879,685,5.0,101853322.0,105417722.0,,2633.0,1638.0,,1874.0,1428.0,,100325835.0,,1716.6666666666667,,1329.0,,-0.07998620800998513,-0.6661602734523357,-0.6344717182497333
Telangana,Mahabubnagar,2025-06-01,105919511,1830,1483,6.0,93706461.0,101853322.0,,879.0,2633.0,,685.0,1874.0,,100493098.0,136397103.83333334,1780.6666666666667,11464.833333333334,1347.3333333333333,10489.333333333334,0.13033306209269813,1.0819112627986347,1.164963503649635
Telangana,Mahabubnagar,2025-07-01,65694918,872,538,7.0,105919511.0,93706461.0,,1830.0,879.0,,1483.0,685.0,,88440296.66666667,95316409.5,1193.6666666666667,1642.0,902.0,1238.3333333333333,-0.379765659983079,-0.5234972677595628,-0.6372218476062037
