state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score,lifecycle_cluster
Rajasthan,Barmer,2025-10,17902560,7692166,39021878,0.0056654744855881,0.0015759015031139,0.009923183622799,0.0034665391532475,0
Rajasthan,Barmer,2025-11,15838163,12311253,12801948,0.005008502163147,0.0025359516719008,0.0032366556556011,0.0013073424983713,0
Rajasthan,Barmer,2025-12,17902824,14619293,14630760,0.0056655585007718,0.0030156642626285,0.0037030338108726,0.0015543675292461,0
Rajasthan,Barmer,NaT,411079551,18463327,14021159,0.1307898574931558,0.0038146242065573,0.0035475751908331,-0.0232130917396749,0
Rajasthan,Beawar,NaT,305902,9232179,12801879,6.552579671591514e-05,0.0018959841819169,0.0032366380594279,0.0020399437371947,0
Rajasthan,Bharatpur,2025-01,14781802,16923233,14021250,0.0046723265440649,0.003494524692379,0.0035475983973804,0.0018823839270907,0
Rajasthan,Bharatpur,2025-02,20242214,7694201,9144225,0.0064100444118613,0.0015763244659404,0.0023038740983749,0.0002700705433538,0
Rajasthan,Bharatpur,2025-03,19278270,13849249,16459785,0.0061032795171326,0.0028556151290717,0.0041694662847657,0.0015893766621084,0
Rajasthan,Bharatpur,2025-04,10923972,8460129,12801915,0.0034446133015622,0.0017355181130137,0.00323664724004,0.001299943480909,0
Rajasthan,Bharatpur,2025-05,17349721,16157352,14630832,0.0054895393714768,0.0033353408139803,0.0037030521720968,0.0017174493201355,0
Rajasthan,Bharatpur,2025-06,19600087,18462368,13411672,0.0062056943442667,0.0038144248840263,0.003392145642732,0.00164148934185,0
Rajasthan,Bharatpur,2025-07,13814321,12305180,14630863,0.0043644360368187,0.0025346894344337,0.0037030600776239,0.0016222125974593,0
Rajasthan,Bharatpur,2025-08,19599817,198489259,187761408,0.006205608419647,0.0412319593644818,0.0478542927894854,0.0343933791776575,3
Rajasthan,Bharatpur,2025-09,19599404,769004,1815027,0.0062054769868029,0.0001369628456176,0.0004348039900973,-0.0010123886630746,0
Rajasthan,Bharatpur,2025-10,20563878,3657639,605008,0.0065124105483775,0.000737348705272,0.0001262285711568,-0.0009570511991039,0
Rajasthan,Bharatpur,2025-11,18315408,8534503,1212417,0.0057968589573613,0.0017509763131414,0.0002811281939257,-0.0003465299886454,0
Rajasthan,Bharatpur,2025-12,18956966,15849759,605010,0.006001027946776,0.0032714094111798,0.0001262290811908,0.000158849807593,0
Rajasthan,Bharatpur,NaT,455600169,12801752,1817420,0.1449580692295481,0.0026378990151181,0.0004354142457854,-0.0277622885415481,0
Rajasthan,Bhilwara,2025-01,14949224,8534474,1210012,0.0047256068095215,0.0017509702856613,0.0002805148780335,-0.0001325272964263,0
Rajasthan,Bhilwara,2025-02,17437168,8534485,3637238,0.0055173684463498,0.0017509725719468,0.000899498778132,-4.328514923838066e-05,0
Rajasthan,Bhilwara,2025-03,13700142,9753716,1210013,0.0043280997881204,0.0020043825915763,0.0002805151330505,4.833913222667698e-05,0
Rajasthan,Bhilwara,2025-04,9029731,13411356,605011,0.0028417913109115,0.0027646016347252,0.0001262293362078,0.0005879741261909,0
Rajasthan,Bhilwara,2025-05,15256872,6705684,605008,0.0048235125035592,0.0013708669994111,0.0001262285711568,-0.0003658642724846,0
Rajasthan,Bhilwara,2025-06,16191216,8534507,13322241,0.0051208575140581,0.0017509771445179,0.0033693392171376,0.0010239550418506,0
Rajasthan,Bhilwara,2025-07,13391232,14630544,112003221,0.0042297924760456,0.0030180027170566,0.0285346669888174,0.0117751093871405,0
Rajasthan,Bhilwara,2025-08,18371956,12192127,42755012,0.0058148547551121,0.002511192030784,0.0108751962672377,0.0041915843681863,0
Rajasthan,Bhilwara,2025-09,19304501,146305505,42212562,0.0061116272530526,0.0303858718507303,0.010736862293966,0.015226768207268,0
Rajasthan,Bhilwara,2025-10,19305795,26012866,41271412,0.0061120390547483,0.0053837516534344,0.0104968530416023,0.005129834067065,0
Rajasthan,Bhilwara,2025-11,16192036,29864447,43825770,0.0051211184703104,0.0061842801970938,0.0111482577633249,0.0059087914901054,0
Rajasthan,Bhilwara,2025-12,18683085,46799320,42216149,0.0059138682402648,0.0097040943253045,0.0107377770399557,0.0069939748980511,0
Rajasthan,Bhilwara,NaT,409763094,38662055,29178841,0.1303709090967554,0.0080128114729327,0.007413041826743,-0.0199038404994807,0
Rajasthan,Bikaner,2025-01,13699552,32748181,48329041,0.0043279120269144,0.0067836474126142,0.012296668437395,0.0067665439346208,0
Rajasthan,Bikaner,2025-02,15369372,32886368,37175639,0.0048593144284189,0.0068123687708987,0.0094523612862165,0.0055340291371623,0
Rajasthan,Bikaner,2025-03,14364880,24483943,46445511,0.0045396455652528,0.0050659739661529,0.011816336261754,0.0058449949781122,0
Rajasthan,Bikaner,2025-04,8687187,47658457,43962426,0.0027327803371414,0.0098826609168973,0.0111831073668855,0.0078797512460848,0
Rajasthan,Bikaner,2025-05,14698354,33885587,46448076,0.004645770108281,0.0070200505854229,0.0118169903803666,0.0066056623646596,0
Rajasthan,Bikaner,2025-06,14363044,40142923,584891045,0.0045390612778391,0.0083206012100281,0.1491291026155857,0.0620720692746777,3
Rajasthan,Bikaner,2025-07,11025802,38792830,1066936,0.0034770196127485,0.0080399922904456,0.0002440280653138,0.002618204219754,0
Rajasthan,Bikaner,2025-08,16707001,42026450,1066934,0.0052850005879583,0.0087120812610132,0.0002440275552797,0.0025254434089255,0
Rajasthan,Bikaner,2025-09,15701203,574731119,533465,0.0049649161042245,0.119431625488476,0.0001079838897119,0.0468228605304302,3
Rajasthan,Bikaner,2025-10,15703883,533466,533467,0.0049657689856344,8.800765238229735e-05,0.0001079843997459,-0.0009147569762756,0
Rajasthan,Bikaner,2025-11,14697154,1066941,1066932,0.0046453882210825,0.0001988873053945,0.0002440270452457,-0.0007519119039603,0
Rajasthan,Bikaner,2025-12,14366691,2133869,1066933,0.0045402218966832,0.000420642038848,0.0002440273002627,-0.0006421766436923,0
Rajasthan,Bikaner,NaT,344804919,2133865,1600399,0.109698662871206,0.0004206412074715,0.0003800702007796,-0.0216194480109407,0
Rajasthan,Bundi,2025-01,7115452,1066933,1066937,0.0022325924405246,0.0001988856426414,0.0002440283203308,-0.000269352902916,0
Rajasthan,Bundi,2025-02,9056410,1066934,1066932,0.0028502816180523,0.0001988858504855,0.0002440270452457,-0.0003928911653179,0
Rajasthan,Bundi,2025-03,8085563,533466,1066932,0.0025413199172142,8.800765238229735e-05,0.0002440270452457,-0.0003754501043916,0
Rajasthan,Bundi,2025-04,5175125,2133873,533466,0.0016151040720154,0.0004206428702246,0.0001079841447289,-0.0001115700084216,0
Rajasthan,Bundi,2025-05,8733189,1066930,13336648,0.002747419982896,0.000198885019109,0.0033730132470997,0.0008792753099042,0
Rajasthan,Bundi,2025-06,8732790,1600404,40773559,0.0027472930054025,0.0003097644642771,0.0103698920616129,0.0037224040092755,0
Rajasthan,Bundi,2025-07,6468455,1600401,14177123,0.0020266925473827,0.0003097638407447,0.0035873486626874,0.0011535064918963,0
Rajasthan,Bundi,2025-08,9378280,1600404,15179210,0.0029527133118709,0.0003097644642771,0.0038428978861623,0.0010705222778016,0
Rajasthan,Bundi,2025-09,9379468,24006006,13317457,0.0029530913801974,0.0049666375610322,0.0033681192157953,0.0027432844346915,0
Rajasthan,Bundi,2025-10,10025513,14022266,15179603,0.0031586883094952,0.0028915756987802,0.0038429981078444,0.0020620918607508,0
Rajasthan,Bundi,2025-11,6792330,13411461,14893030,0.0021297623110622,0.00276462345836,0.0037699171202467,0.0021878637692302,0
Rajasthan,Bundi,2025-12,9055342,12801858,10023471,0.0028499417384456,0.002637921046597,0.0025280967781855,0.0014964187822239,0
Rajasthan,Bundi,NaT,204076135,15849872,17041195,0.0649132286457193,0.0032714328975677,0.0043177357204739,-0.0099469782819271,0
Rajasthan,Chittaurgarh,2025-01,3469288,10972998,13891083,0.0010722396444872,0.0022578032112569,0.0035144035991522,0.0020944347952662,0
Rajasthan,Chittaurgarh,2025-02,4394342,17678817,16325430,0.0013666282115911,0.0036515683996598,0.004135203475329,0.0028413831076773,0
Rajasthan,Chittaurgarh,2025-03,2197747,13411513,15466396,0.0006675852859268,0.0027646342662553,0.0039161351991828,0.0025387907289899,0
Rajasthan,Chittaurgarh,2025-04,1249240,15849886,15895678,0.0003657330517676,0.0032714358073857,0.0040256094082602,0.0028456714759048,0
Rajasthan,Chittaurgarh,2025-05,3447680,7315358,214235678,0.0010653631289995,0.001497584168108,0.0546056817812237,0.0222282337539328,0
Rajasthan,Chittaurgarh,2025-06,2208051,9144193,13202770,0.0006708644240046,0.0018776968073446,0.0033388720807734,0.0019524546704463,0
Rajasthan,Chittaurgarh,2025-07,947912,15240344,3554630,0.0002698386303086,0.0031447460741153,0.000878432333549,0.001555303637004,0
Rajasthan,Chittaurgarh,2025-08,2520954,19507603,4887423,0.0007704424657324,0.0040316708545335,0.0012183172100146,0.0019459067326727,0
Rajasthan,Chittaurgarh,2025-09,3458100,226775076,4443023,0.0010686791828398,0.0471110006956202,0.001104987653886,0.0190726595032345,0
Rajasthan,Chittaurgarh,2025-10,3157202,607403,5183445,0.0009729216042937,0.0001033750246204,0.0012938078532736,0.0003642888302989,0
Rajasthan,Chittaurgarh,2025-11,1573222,605002,3850817,0.0004688368670556,0.0001028759908384,0.0009539650546135,0.0003289690447696,0
Rajasthan,Chittaurgarh,2025-12,3155816,1210117,3258229,0.0009724805245795,0.0002286455980974,0.0008028450388459,0.0002181001498614,0
Rajasthan,Chittaurgarh,NaT,42700846,605010,5331565,0.0135572644591148,0.0001028776535915,0.0013315809717564,-0.0021376694416837,0
Rajasthan,Chittorgarh,2025-01,11278519,1210008,4739234,0.0035574441020354,0.0002286229430861,0.0011805264953586,-0.0001478290450291,0
Rajasthan,Chittorgarh,2025-02,14433915,1815015,5183584,0.0045616152175434,0.000354370103178,0.001293843300637,-0.0002530376819826,0
Rajasthan,Chittorgarh,2025-03,9703084,10285254,4887487,0.0030560787198899,0.0021148596504879,0.0012183335311028,0.0007220615286583,0
Rajasthan,Chittorgarh,2025-04,6591147,44974223,5035508,0.002065737967515,0.0093247586074662,0.0012560814029023,0.0038191884106444,0
Rajasthan,Chittorgarh,2025-05,14099136,39523986,64870403,0.0044550753721868,0.008191958781055,0.0165149970000016,0.0089917672379852,0
Rajasthan,Chittorgarh,2025-06,11890260,45650240,24376947,0.0037521241492852,0.0094652647799961,0.0061884772101891,0.005511071966217,0
Rajasthan,Chittorgarh,2025-07,8800196,50477087,6799238,0.0027687442458211,0.0104684966474752,0.0017058625415852,0.0043159948264599,0
Rajasthan,Chittorgarh,2025-08,15683038,39457703,8310967,0.0049591352867571,0.0081781822478704,0.0020913791404977,0.0031159974979958,0
Rajasthan,Chittorgarh,2025-09,12547585,38113974,9062937,0.0039613108182489,0.0078988960483999,0.0022831442762359,0.0032805539662045,0
Rajasthan,Chittorgarh,2025-10,14735103,31734295,8915325,0.0046574650854958,0.0065729171480769,0.0022455007063905,0.0025958741246878,0
Rajasthan,Chittorgarh,2025-11,12872331,49546518,8006928,0.0040646577683866,0.0102750833332168,0.0020138440259258,0.0041026393899797,0
Rajasthan,Chittorgarh,2025-12,15672681,37703537,5587832,0.0049558392819947,0.0078135891227831,0.0013969334140616,0.0026930411583389,0
Rajasthan,Chittorgarh,NaT,289341121,41475376,9515902,0.0920479008407128,0.008597543758967,0.002398658052995,-0.0140110994433577,0
Rajasthan,Churu,2025-01,12594399,48534437,7550245,0.0039762088743412,0.0100647282273537,0.0018973820959495,0.003989602354453,0
Rajasthan,Churu,2025-02,14580697,50614797,8760382,0.0046083270231857,0.0104971188641045,0.0022059876068963,0.0041595771837632,0
Rajasthan,Churu,2025-03,13254995,696683432,8155144,0.0041864365041601,0.1447786992023069,0.0020516416260409,0.0578948490305071,3
Rajasthan,Churu,2025-04,8284572,1600398,9063446,0.0026046524084534,0.0003097632172123,0.0022832740798904,0.0005162844371504,0
Rajasthan,Churu,2025-05,12922505,2133860,121599035,0.0040806251086347,0.0004206401682507,0.0309817627163433,0.0117448361321107,0
Rajasthan,Churu,2025-06,14248348,533465,10919634,0.0045025604994061,8.800744453815656e-05,0.0027566335806357,0.0002373443101883,0
Rajasthan,Churu,2025-07,10272734,1600397,3631964,0.0032373637554129,0.0003097630093681,0.0008981538184582,-0.0001643060199519,0
Rajasthan,Churu,2025-08,14911607,2133868,3782367,0.0047136356005664,0.0004206418310039,0.0009365091407589,-0.0003998667314081,0
Rajasthan,Churu,2025-09,15242940,533466,4388210,0.0048190787931846,8.800765238229735e-05,0.0010910094069011,-0.0004922089349235,0
Rajasthan,Churu,2025-10,14911570,533465,3933451,0.0047136238257111,8.800744453815656e-05,0.0009750381296386,-0.0005175065354715,0
Rajasthan,Churu,2025-11,13254527,533466,4086585,0.0041862875681527,8.800765238229735e-05,0.0010140899033744,-0.0003964184913278,0
Rajasthan,Churu,2025-12,15574092,1066933,2722918,0.0049244643844836,0.0001988856426414,0.0006663316319585,-0.0006388059670567,0
Rajasthan,Churu,NaT,343285191,1600399,3932727,0.1092150256475331,0.0003097634250564,0.0009748534973284,-0.0213291583605526,0
Rajasthan,Dausa,2025-01,9496872,533466,3782277,0.0029904539507417,8.800765238229735e-05,0.0009364861892286,-0.0001882932535039,0
Rajasthan,Dausa,2025-02,13836443,10135854,4085733,0.0043714761273231,0.0020838077358526,0.0010138726288878,0.0003647769204316,0
Rajasthan,Dausa,2025-03,11373482,17236409,3783246,0.0035876650637283,0.0035596164890176,0.0009367333007045,0.0010810069031432,0
Rajasthan,Dausa,2025-04,7980003,14747798,3781556,0.0025077265733192,0.0030423732739418,0.0009363023219695,0.0010899249237006,0
Rajasthan,Dausa,2025-05,13477546,17615517,54307755,0.0042572609857553,0.0036384118655473,0.0138213421634072,0.0061324494144307,0
Rajasthan,Dausa,2025-06,14140704,18760200,18096269,0.004468303944743,0.0038763275201685,0.0045867975298862,0.0024915892310733,0
Rajasthan,Dausa,2025-07,8853537,14463303,5711795,0.0027857194500339,0.0029832426551054,0.0014285460868032,0.0012075716067566,0
Rajasthan,Dausa,2025-08,13836648,15606252,6834808,0.0043715413663862,0.0032207979079865,0.0017149334963816,0.00109998428847,0
Rajasthan,Dausa,2025-09,15050301,12314526,6835375,0.0047577734864908,0.0025366319457736,0.0017150780910223,0.0007491293174202,0
Rajasthan,Dausa,2025-10,13817909,18329556,6547203,0.0043655778795422,0.0037868206879986,0.0016415893312367,0.0012982484317857,0
Rajasthan,Dausa,2025-11,14121617,11025592,6567065,0.0044622297106115,0.0022687345659981,0.0016466544789501,0.000673709675857,0
Rajasthan,Dausa,2025-12,14103947,16327006,4136919,0.0044566064216135,0.0033706024038433,0.0010269259292029,0.0008676900488958,0
Rajasthan,Dausa,NaT,302397135,19045269,7831052,0.0962028380157831,0.0039355774415417,0.001968992655508,-0.0168787395643367,0
Rajasthan,Deeg,2025-06,321203,19046416,5442328,7.039517673616865e-05,0.0039358158387712,0.0013598274200586,0.0021041782681847,0
Rajasthan,Deeg,2025-07,321202,265069418,6989186,7.039485849683657e-05,0.0550702553060403,0.0017543025112691,0.0227157441552244,0
Rajasthan,Deeg,2025-09,963250,4595392,6560000,0.0002747197851842,0.0009322551718379,0.001644852783824,0.0009758992252279,0
Rajasthan,Deeg,2025-10,321202,3406412,6982484,7.039485849683657e-05,0.0006851326453117,0.0017525933873151,0.0009610114413513,0
Rajasthan,Deeg,2025-12,321202,6220118,87348107,7.039485849683657e-05,0.0012699449513403,0.0222471937081697,0.0093927764921046,0
Rajasthan,Deeg,NaT,11561573,4739029,12969839,0.0036475230179398,0.0009621092806897,0.00327947071525,0.0009671273947879,0
Rajasthan,Dhaulpur,2025-01,656052,5183778,4716083,0.0001769572988459,0.0010545477544655,0.0011746225967224,0.000856276680706,0
Rajasthan,Dhaulpur,2025-02,656008,4887152,4564027,0.0001769432963153,0.0009928957783571,0.0011358457313158,0.0008161079446061,0
Rajasthan,Dhaulpur,2025-03,656006,2813862,4107739,0.0001769426598366,0.0005619745996818,0.0010194845330556,0.0005971951211276,0
Rajasthan,Dhaulpur,2025-04,984038,5924018,4715877,0.0002813353444196,0.0012084023012499,0.0011745700632197,0.0008969218769039,0
Rajasthan,Dhaulpur,2025-05,1640092,3998519,4563929,0.0004901175311922,0.0008081986159873,0.0011358207396495,0.0006795842360162,0
Rajasthan,Dhaulpur,2025-06,984057,4887378,3802765,0.0002813413909669,0.000992942751133,0.0009417109775859,0.0007175932132941,0
Rajasthan,Dhaulpur,2025-08,328002,5331587,5020142,7.255888595502388e-05,0.0010852689890728,0.0012521628116344,0.0009204609430918,0
Rajasthan,Dhaulpur,2025-09,656005,6220413,4563753,0.0001769423415973,0.0012700062653618,0.0011357758566569,0.000926924380488,0
Rajasthan,Dhaulpur,2025-10,328002,76123792,4715895,7.255888595502388e-05,0.0157990140125036,0.0011745746535258,0.0067749236892207,0
Rajasthan,Dhaulpur,2025-11,328003,8018079,4868043,7.255920419435596e-05,0.0016436406105738,0.0012133749804967,0.0011282943955893,0
Rajasthan,Dhaulpur,2025-12,328002,8309212,4715927,7.255888595502388e-05,0.0017041508988168,0.0011745828140699,0.0011369817079637,0
Rajasthan,Dhaulpur,NaT,18040628,10267953,67542973,0.0057094131536906,0.0021112637390079,0.0171965477916816,0.0065812419815377,0
Rajasthan,Dholpur,2025-01,8530804,9361692,19291454,0.0026830131156717,0.0019229027001241,0.0048915900266043,0.002189194467557,0
Rajasthan,Dholpur,2025-02,8528940,9674358,6378199,0.0026824199175567,0.0019878884962508,0.0015984904376635,0.0008980675900544,0
Rajasthan,Dholpur,2025-03,8528821,10121037,6672076,0.0026823820470762,0.0020807281092184,0.0016734340694511,0.0009651884620525,0
Rajasthan,Dholpur,2025-04,4264485,6945287,6986255,0.0013253026066443,0.0014206670790787,0.0017535550564333,0.0010046283328759,0
Rajasthan,Dholpur,2025-05,7872792,9670902,6966009,0.0024736078162869,0.0019871701869002,0.0017483919821908,0.000999503304379,0
Rajasthan,Dholpur,2025-06,7872828,6801697,6976120,0.0024736192729028,0.0013908227389015,0.001750970459108,0.0007619934246232,0
Rajasthan,Dholpur,2025-07,6232540,8913890,4441417,0.0019516151153536,0.0018298296781864,0.0011045780965792,0.0007834400868355,0
Rajasthan,Dholpur,2025-08,8200909,11337959,7696237,0.0025780275512131,0.0023336582167268,0.0019346125382499,0.001191702791748,0
Rajasthan,Dholpur,2025-09,7216835,9513719,6813962,0.0022648564987295,0.0019545006213172,0.0017096174119372,0.0010126759135558,0
Rajasthan,Dholpur,2025-10,8200893,140792320,7544327,0.0025780224593837,0.0292399886513441,0.0018958729053258,0.0119387401307912,0
Rajasthan,Dholpur,2025-11,7544817,4694481,7270137,0.0023692332713459,0.0009528502399054,0.001825949793276,0.0006376733590034,0
Rajasthan,Dholpur,2025-12,8200843,3327645,7706239,0.0025780065474171,0.0006687613858735,0.0019371632183138,0.0005267685321915,0
Rajasthan,Dholpur,NaT,192554590,4083748,96855495,0.0612466198603163,0.0008259129642634,0.0246717393021892,-0.0020502630654821,0
Rajasthan,Didwana-Kuchaman,NaT,682838,4387015,14699155,0.0001854816575952,0.0008889452333108,0.0037204756987921,0.0018066720413221,0
Rajasthan,Dungarpur,2025-01,11310992,3934901,5698770,0.0035677782878662,0.000794975987438,0.0014252244903392,0.0001745245335376,0
Rajasthan,Dungarpur,2025-02,15394502,3933249,7057078,0.0048673117828342,0.0007946326289174,0.0017716161256361,5.303714525456155e-05,0
Rajasthan,Dungarpur,2025-03,15708397,2721902,6276295,0.0049672055179795,0.000542861252494,0.0015725031849908,-0.0001472953286019,0
Rajasthan,Dungarpur,2025-04,6283259,3326874,7057152,0.0019677558960376,0.0006686011380409,0.0017716349968943,0.0005825432747665,0
Rajasthan,Dungarpur,2025-05,10053559,2571562,6600970,0.0031676136498029,0.0005116139643664,0.0016553008304365,0.0002332431879605,0
Rajasthan,Dungarpur,2025-06,11623292,3630124,5546336,0.0036671644312768,0.0007316298737379,0.0013863512285055,0.000113759554642,0
Rajasthan,Dungarpur,2025-07,5968825,4386951,9156214,0.0018676906298924,0.0008889319312858,0.0023069314972237,0.0009048072454253,0
Rajasthan,Dungarpur,2025-08,13195831,4841534,6722964,0.0041676081923166,0.0009834143443422,0.0016864113746992,0.0002344086491532,0
Rajasthan,Dungarpur,2025-09,14766337,62618214,7797472,0.0046674049727942,0.0129919587571113,0.0019604291845476,0.0050474741821047,0
Rajasthan,Dungarpur,2025-10,16022499,5576056,7189288,0.0050671651286665,0.0011360804383295,0.0018053319236013,0.000163131919039,0
Rajasthan,Dungarpur,2025-11,13509854,4709321,7787251,0.0042675426620963,0.0009559346469549,0.00195782265576,0.0003119943886667,0
Rajasthan,Dungarpur,2025-12,14137141,7558609,93997348,0.0044671700580028,0.0015481424632013,0.0239428632201454,0.0093029682617381,0
Rajasthan,Dungarpur,NaT,311974243,7826840,36456701,0.0992506504690221,0.0016038927049317,0.0092690198721211,-0.0155009650629832,0
Rajasthan,Ganganagar,2025-01,9389038,5427395,11646595,0.0029561369306055,0.0011051821205143,0.002942020996146,0.001027653860543,0
Rajasthan,Ganganagar,2025-02,12741483,6136569,12658127,0.0040230167882618,0.0012525797812207,0.0031999788552141,0.0009764200969216,0
Rajasthan,Ganganagar,2025-03,12407092,4143090,10782549,0.0039166004197661,0.0008382468512666,0.0027216745747809,0.0006406484864657,0
Rajasthan,Ganganagar,2025-04,7711539,7262149,14385815,0.00242229076927,0.0014865249892203,0.0036405686710753,0.0015663793102642,0
Rajasthan,Ganganagar,2025-05,13412225,3565329,15537381,0.0042364732743441,0.0007181626126349,0.0039342375811401,0.0010136654226412,0
Rajasthan,Ganganagar,2025-06,12406982,5965785,10934112,0.0039165654134396,0.0012170833274787,0.002760325716805,0.0008076505350255,0
Rajasthan,Ganganagar,2025-07,7375853,8111620,15103689,0.0023154622808392,0.0016630825593482,0.0038236387470795,0.0017315960664032,0
Rajasthan,Ganganagar,2025-08,13077108,8402392,12654201,0.0041298258640933,0.0017235178158564,0.0031989776584604,0.001143033016908,0
Rajasthan,Ganganagar,2025-09,12741366,95131385,14964768,0.0040229795542599,0.0197496308482293,0.0037882115300072,0.0086105410404426,0
Rajasthan,Ganganagar,2025-10,14415663,5948472,12657653,0.0045558067132541,0.001213484921869,0.0031998579771547,0.0008541758169587,0
Rajasthan,Ganganagar,2025-11,13077029,4411286,14383065,0.004129800723186,0.0008939898184521,0.0036398673743171,0.0009875827324704,0
Rajasthan,Ganganagar,2025-12,13077617,5172167,197505131,0.0041299878479133,0.0010521344761467,0.0503391078269066,0.0197304993516386,0
Rajasthan,Ganganagar,NaT,297767076,4715748,57330220,0.0947293711321026,0.0009572704612478,0.0145921221293482,-0.012726117190182,0
Rajasthan,Hanumangarh,2025-01,7381159,5171713,16378149,0.0023171508587353,0.0010520401149068,0.0041486477167096,0.0016168449608995,0
Rajasthan,Hanumangarh,2025-02,9730744,3955324,21309606,0.0030648812198154,0.0007992207883255,0.0054062531012219,0.0018692133118558,0
Rajasthan,Hanumangarh,2025-03,8052695,4107161,17832994,0.0025308600268472,0.0008307792191319,0.0045196579284241,0.0016340028536529,0
Rajasthan,Hanumangarh,2025-04,5704100,5172034,21307340,0.0017834447227058,0.001052106832876,0.0054056752326931,0.0022264238816865,0
Rajasthan,Hanumangarh,2025-05,9059092,2738117,19719436,0.0028511351359409,0.000546231445237,0.0050007327135779,0.0016485586363377,0
Rajasthan,Hanumangarh,2025-06,9059786,5932318,16967210,0.0028513559940374,0.0012101274076186,0.0042988682875077,0.001633327079243,0
Rajasthan,Hanumangarh,2025-07,6710267,6237157,23921964,0.0021036466367532,0.0012734864076553,0.0060724488091179,0.0025176447593586,0
Rajasthan,Hanumangarh,2025-08,10401016,4867670,17832829,0.0032781881334116,0.0009888465588061,0.0045196158506186,0.0015477473370875,0
Rajasthan,Hanumangarh,2025-09,10400845,79555368,21747257,0.0032781337144858,0.0165122469778071,0.0055178615475973,0.0081564166672646,0
Rajasthan,Hanumangarh,2025-10,10064937,12152016,20445673,0.0031712345769233,0.0025028551944525,0.005185935496778,0.0024412693611075,0
Rajasthan,Hanumangarh,2025-11,8051790,6093477,22765209,0.0025305720202517,0.0012436233615055,0.0057774566158246,0.0023023175868817,0
Rajasthan,Hanumangarh,2025-12,8723116,7391939,283678100,0.0027442143581039,0.0015135010802545,0.072314680120005,0.028982429608483,0
Rajasthan,Hanumangarh,NaT,210368126,8568131,72502094,0.0669155876590528,0.0017579656959081,0.0184612079665646,-0.0052954480668214,0
Rajasthan,Jaipur,2025-01,35724673,7067919,21201680,0.0113371718230759,0.0014461554217531,0.0053787301361572,0.0004625198585489,0
Rajasthan,Jaipur,2025-02,41805940,6813705,25384388,0.0132724701713947,0.0013933185313442,0.006445391794698,0.0004809900961379,0
Rajasthan,Jaipur,2025-03,35736850,4735053,22645037,0.0113410470234227,0.0009612828923859,0.0057468107125413,0.0004150280372863,0
Rajasthan,Jaipur,2025-04,21507025,8710577,27837574,0.0068125570197168,0.0017875722623883,0.0070709959361941,0.0021809158754896,0
Rajasthan,Jaipur,2025-05,40890872,5891605,27695916,0.0129812595422611,0.0012016654491143,0.0070348707375846,0.0006983625662273,0
Rajasthan,Jaipur,2025-06,41499627,6621790,18605873,0.0131749893268654,0.0013534301230629,0.0047167552146777,-0.0002069237302767,0
Rajasthan,Jaipur,2025-07,36346068,7514014,30149286,0.0115349241528377,0.0015388736537424,0.0076605218022093,0.0013727733518131,0
Rajasthan,Jaipur,2025-08,42710750,9196552,23219923,0.0135604163014598,0.0018885793187126,0.005893416417322,0.0004007150341219,0
Rajasthan,Jaipur,2025-09,43009841,117884233,26684765,0.0136555988215328,0.0244786769915,0.0067770100399946,0.0097711550482913,0
Rajasthan,Jaipur,2025-10,44531464,7077807,30583060,0.0141398391087401,0.0014482105846173,0.0077711415476641,0.0008597730311645,0
Rajasthan,Jaipur,2025-11,36041876,6630992,28848267,0.0114381182939317,0.0013553427048466,0.0073287398359967,0.001186009357551,0
Rajasthan,Jaipur,2025-12,43616653,7503637,362331221,0.0138487102671148,0.0015367168550934,0.0923725633132058,0.0347939700138967,3
Rajasthan,Jaipur,NaT,951079882,7189234,26210188,0.3026392021570132,0.001471370033694,0.0066559848357668,-0.0572768984836182,2
Rajasthan,Jaisalmer,2025-01,5520568,7645252,8242701,0.0017250376216094,0.0015661507030925,0.0020739701497716,0.0011110408168238,0
Rajasthan,Jaisalmer,2025-02,6555572,7188934,8241912,0.0020544166032761,0.0014713076804518,0.0020737689413563,0.001007147328068,0
Rajasthan,Jaisalmer,2025-03,4485375,5120580,8387529,0.0013955984927089,0.0010414124204554,0.0021109037522806,0.0009818067705526,0
Rajasthan,Jaisalmer,2025-04,3795316,9784463,8676867,0.0011759945774487,0.0020107731753734,0.0021846898618916,0.0014429862994163,0
Rajasthan,Jaisalmer,2025-05,3795289,5536592,9977475,0.0011759859849867,0.0011278780771571,0.002516367016116,0.0012225008403119,0
Rajasthan,Jaisalmer,2025-06,6205046,6905765,6941397,0.0019428654431572,0.0014124526629461,0.0017421155037132,0.0008732541780323,0
Rajasthan,Jaisalmer,2025-07,2409729,7979171,10700534,0.0007350462960211,0.0016355538107437,0.0027007593552807,0.0015875160072055,0
Rajasthan,Jaisalmer,2025-08,6555513,8547955,8241413,0.0020543978271555,0.0017537722325234,0.0020736416878718,0.001120086002727,0
Rajasthan,Jaisalmer,2025-09,6900563,118067410,8097807,0.0021642063086919,0.024516749257679,0.0020370197161405,0.0101886663277894,0
Rajasthan,Jaisalmer,2025-10,6555570,19582731,9977720,0.0020544159667974,0.0040472857691433,0.0025164294952817,0.0022146029124105,0
