state,district,year_month,enrol_activity,demo_activity,bio_activity,enrol_norm,demo_norm,bio_norm,isi_score
Uttarakhand,Chamoli,2025-07,1232298,16772833,20184248,0.0003603414410033976,0.003463264933602971,0.005119267676771522,0.003360944755949118
Uttarakhand,Chamoli,2025-08,4436084,259545528,19900352,0.0013799121577910526,0.053922147135126955,0.005046869369690778,0.023311624170368885
Uttarakhand,Chamoli,2025-09,5175403,29500653,269488078,0.0016151925425498138,0.006108667745736357,0.06869598323720807,0.029598821884667816
Uttarakhand,Chamoli,2025-10,5914814,16569690,732429,0.0018505022053271268,0.0034210428513088147,0.00015872309269475258,0.0010618059365360016
Uttarakhand,Chamoli,2025-11,5175518,17243100,1221134,0.0016152291400730037,0.00356100717416369,0.0002833511771408004,0.0012146975125071956
Uttarakhand,Chamoli,2025-12,5175369,18115059,1709345,0.0016151817224125226,0.003742238743329896,0.00040785328318737135,0.0013370004661244026
Uttarakhand,Chamoli,NaT,110409659,18604162,732549,0.03510487188459562,0.0038438959361266887,0.00015875369473511132,-0.005419914524574404
Uttarakhand,Champawat,2025-01,1574302,18827106,244238,0.00046918056553426366,0.003890233540252789,3.422608698824142e-05,0.0014759477377895595
Uttarakhand,Champawat,2025-02,1837332,19228176,1220997,0.0005528870570529409,0.003973593589802699,0.00028331623981139083,0.0015921865204350477
Uttarakhand,Champawat,2025-03,2362369,23029491,488460,0.0007199744812535709,0.004763674639880782,9.650684949237518e-05,0.0018000776994985487
Uttarakhand,Champawat,2025-04,1049739,15136905,976789,0.00030224398677704246,0.003123246884035351,0.00022103904754529888,0.0012772655752768516
Uttarakhand,Champawat,2025-05,1049895,20655486,1709470,0.00030229363211284793,0.004270251610405292,0.00040788516031274504,0.0018107959818646454
Uttarakhand,Champawat,2025-06,2886997,15387904,1220998,0.0008869317455673778,0.0031754155555315435,0.0002833164948283938,0.0012061064710304995
Uttarakhand,Champawat,2025-07,1837309,21171413,1465112,0.0005528797375483029,0.004377484014434855,0.0003455697154962047,0.0017786455444627636
Uttarakhand,Champawat,2025-08,2624486,331610311,1709603,0.0008033904202620533,0.06890039003956637,0.00040791907757414266,0.027562645562803797
Uttarakhand,Champawat,2025-09,1837113,41316259,16849766,0.000552817362639214,0.008564472222815709,0.00426891807060865,0.005022792644841901
Uttarakhand,Champawat,2025-10,3149483,24635002,30873913,0.0009704651148894,0.005097370694217745,0.00784531400803468,0.00498298085792309
Uttarakhand,Champawat,2025-11,2887435,25460454,11117096,0.0008870711343948315,0.005268936055927852,0.0028069897480800794,0.0030529560947242062
Uttarakhand,Champawat,2025-12,1837311,29412018,10697630,0.000552880374026967,0.0060902454803167146,0.0027000187859040304,0.0034055296316829044
Uttarakhand,Champawat,NaT,59320345,28318342,10487373,0.018846242720484917,0.005862931331785167,0.0026463996759064396,-0.000365516141020341
Uttarakhand,Dehradun,2025-01,8196867,30708605,9648245,0.0025767412278328177,0.006359733491301752,0.0024324077682217563,0.00300150825824284
Uttarakhand,Dehradun,2025-02,10429340,31050514,11116759,0.0032872019442536666,0.006430797273637904,0.0028069038073500717,0.0030376400435444574
Uttarakhand,Dehradun,2025-03,11669049,35051644,7341085,0.003681726108395125,0.007262408700709567,0.0018440427396041981,0.002906235354446481
Uttarakhand,Dehradun,2025-04,5958788,26540051,10277572,0.0018644964617162926,0.0054933239668011015,0.002592896853662212,0.0028615890358420666
Uttarakhand,Dehradun,2025-05,9929768,28273921,10697329,0.003128218484644616,0.005853698687206773,0.002699942025786131,0.0027958125882682383
Uttarakhand,Dehradun,2025-06,9927706,23045209,9019314,0.0031275622751418537,0.004766941534085847,0.0022720196695144843,0.002190072026411762
Uttarakhand,Dehradun,2025-07,7694454,32084862,11326823,0.0024168536502813093,0.006645780444984178,0.002860473699066086,0.003319130927563844
Uttarakhand,Dehradun,2025-08,12164991,481923166,10697578,0.0038395543592287026,0.10014203623795682,0.0027000055250198753,0.040368905833344945
Uttarakhand,Dehradun,2025-09,10426861,36667507,148295324,0.0032864130289494246,0.0075982563575920726,0.03778977032806841,0.01749792806847431
Uttarakhand,Dehradun,2025-10,11670124,22789335,33099957,0.003682068215677118,0.004713759622403264,0.00841299307743773,0.004514287436800974
Uttarakhand,Dehradun,2025-11,11917126,20076707,12761669,0.003760673967181115,0.004149955786438286,0.0032263838257377466,0.00219840105143419
Uttarakhand,Dehradun,2025-12,11171656,24962284,12134124,0.0035234360922906907,0.005165394340306442,0.0030663491805966183,0.002588010189903086
Uttarakhand,Dehradun,NaT,256453517,28217965,12552545,0.08158177170983191,0.005842068560464272,0.0031730536500045427,-0.012710305457778858
Uttarakhand,Garhwal,2025-01,492306,26318740,9237172,0.0001248468811741424,0.005447325772156925,0.0023275771637517994,0.0030849917981286613
Uttarakhand,Garhwal,2025-02,246150,26315948,12971134,4.6510360145090515e-05,0.005446745471315816,0.0032798009622689696,0.003481316501404896
Uttarakhand,Garhwal,2025-04,246156,32831003,8995285,4.651226958108304e-05,0.006800861480043444,0.0022658918659496465,0.0036173988844810196
Uttarakhand,Garhwal,2025-05,246150,18449168,11328690,4.6510360145090515e-05,0.003811681341367822,0.0028609498158106675,0.0026597503908423778
Uttarakhand,Garhwal,2025-08,492310,26590412,12133854,0.00012484815413147074,0.005503791205575837,0.003066280326005811,0.0034030589818063654
Uttarakhand,Garhwal,2025-09,246151,18180221,11958916,4.6510678384422605e-05,0.0037557822832325846,0.0030216681615368108,0.0027016780422308736
Uttarakhand,Garhwal,2025-10,246150,31202720,12761733,4.6510360145090515e-05,0.0064624323989322255,0.0032264001468259376,0.0038662309462742473
Uttarakhand,Garhwal,2025-11,492320,455266529,12552521,0.0001248513365247916,0.0946016104241239,0.003173047529596471,0.0390848929141832
Uttarakhand,Garhwal,2025-12,492165,45949686,171406617,0.0001248020094283182,0.009527502876581615,0.04368354300414366,0.02125945795040445
Uttarakhand,Garhwal,NaT,7877214,30327903,76629532,0.002475015070613414,0.006280606811211619,0.019513774835350117,0.009822749644502011
Uttarakhand,Hardwar,2025-02,495331,32512901,29194582,0.00012580955515370366,0.006734745843167274,0.0074170560493870994,0.00563555884599101
Uttarakhand,Hardwar,2025-03,1240063,30873374,26693624,0.00036281256941704824,0.006393979762536921,0.0067792692356241566,0.005196737085381022
Uttarakhand,Hardwar,2025-05,744732,30326272,27945107,0.00020517876281537579,0.006280267817417977,0.00709841867957663,0.005310438846234768
Uttarakhand,Hardwar,2025-06,994147,36066399,24399887,0.0002845524258276971,0.007473319581805184,0.006194327300237728,0.005410148267651626
Uttarakhand,Hardwar,2025-07,743001,34696627,29404767,0.0002046278905315343,0.007188620497375834,0.007470656798160475,0.005822785340108217
Uttarakhand,Hardwar,2025-08,744735,38797755,24599235,0.00020517971753337204,0.00804101592283903,0.0062451644297497055,0.005673436197528819
Uttarakhand,Hardwar,2025-09,497076,30874574,23978074,0.00012636488278819436,0.006394229175505879,0.006086757813155663,0.004967121818906978
Uttarakhand,Hardwar,2025-10,1991764,35246008,28156818,0.0006020333935857027,0.007302806119291657,0.007152408584296568,0.00566167920271815
Uttarakhand,Hardwar,2025-11,497074,25135734,24405473,0.00012636424630953018,0.005201444906527879,0.006195751825216428,0.004533605843435817
Uttarakhand,Hardwar,2025-12,1240057,36612021,29198364,0.00036281065998105573,0.007586723917595747,0.007418020523692406,0.00592933564451905
Uttarakhand,Hardwar,NaT,21353220,556540518,26901213,0.006763610219245294,0.11565081565302923,0.006832207960257772,0.047640487401465745
Uttarakhand,Haridwar,2025-01,5963851,10955520,376835734,0.001866107707454646,0.0022541705113641192,0.09607146074829001,0.03895703096237072
Uttarakhand,Haridwar,2025-02,6203844,6524596,22426714,0.0019424829194800493,0.0013332289196422598,0.005691134635397669,0.0024212488381199614
Uttarakhand,Haridwar,2025-03,8940421,7367009,8705895,0.0028133693561629646,0.0015083195258244436,0.002192092495454477,0.0009174909372789754
Uttarakhand,Haridwar,2025-04,3971390,8839782,8083808,0.0012320282496065102,0.001814426764600143,0.0020334497331156664,0.001292744949165022
Uttarakhand,Haridwar,2025-05,5211536,8628949,8290663,0.0016266914843360903,0.0017706063608632489,0.0020862012752690864,0.0012173847575857161
Uttarakhand,Haridwar,2025-06,7696862,9682401,6217933,0.0024176199705929734,0.0019895601866753315,0.0015576198826623877,0.000935348033616493
Uttarakhand,Haridwar,2025-07,5213197,7997183,8291154,0.001627220079866686,0.0016392974994077708,0.0020863264886175543,0.001164805579236793
Uttarakhand,Haridwar,2025-08,8194815,10103369,8082345,0.0025760882007233765,0.002077055918938843,0.0020330766432402926,0.001128835384726979
Uttarakhand,Haridwar,2025-09,7698660,7366396,7254571,0.002418192164912065,0.0015081921173661344,0.0018219801986075533,0.0008484304934070622
Uttarakhand,Haridwar,2025-10,7943701,9050665,7876603,0.0024961738490858402,0.0018582575605440774,0.0019806089350111996,0.0010363118284049426
Uttarakhand,Haridwar,2025-11,7698616,6735151,7047542,0.002418178162381453,0.0013769915427080121,0.0017691842834956129,0.0007748346980051596
Uttarakhand,Haridwar,2025-12,7448309,9682393,8913078,0.0023385206298849105,0.0019895585239222053,0.002244927683184878,0.001226090356865851
Uttarakhand,Haridwar,NaT,187457207,157638847,8084057,0.05962443209900796,0.03274144058109178,0.002033513232349411,0.0019850951055748866
Uttarakhand,Nainital,2025-01,3927548,10724075,110061231,0.0012180760008091796,0.0022060660241970936,0.028039426519181575,0.011854581817189633
Uttarakhand,Nainital,2025-02,5169286,6268749,24881215,0.0016132458725554414,0.001280052619751478,0.006317074124252722,0.002716201523090592
Uttarakhand,Nainital,2025-03,5976830,6244407,9335397,0.0018702381357457948,0.0012749932776761697,0.002352626208870456,0.0010770001674694914
Uttarakhand,Nainital,2025-04,4172439,6224439,9123019,0.0012960099490831422,0.0012708430458727123,0.0022984662078095242,0.001168521711656266
Uttarakhand,Nainital,2025-05,5206850,5709600,8912727,0.0016252002148259336,0.0011638367762683386,0.0022448381722168283,0.00103842993642888
Uttarakhand,Nainital,2025-06,5451289,7337899,7425659,0.0017029903189217932,0.0015022691828858097,0.0018656105476150433,0.0010065538284159828
Uttarakhand,Nainital,2025-07,4190962,6356772,8488616,0.001301904696231378,0.0012983476845569526,0.002136682656061893,0.0011136311970012629
Uttarakhand,Nainital,2025-08,5469123,8701825,7637859,0.0017086657991702216,0.001785753210468054,0.0019197251556494432,0.0011404581866129547
Uttarakhand,Nainital,2025-09,5469940,7695615,8063895,0.0017089258007045361,0.0015766183575555573,0.0020283715795351336,0.0011002108146953692
Uttarakhand,Nainital,2025-10,7555701,6024045,8910703,0.0023726969882363297,0.0012291923271216098,0.0022443220178027775,0.000914866340322489
Uttarakhand,Nainital,2025-11,5487572,5890793,7850829,0.0017145369966078828,0.001201496679671976,0.001974036126776145,0.0009273057232576719
Uttarakhand,Nainital,2025-12,5206003,7005094,10181862,0.0016249306661116564,0.0014330976136074846,0.0025684891763060745,0.0012756485827430924
Uttarakhand,Nainital,NaT,134104496,118275925,9123179,0.04264550098537097,0.024560087878697564,0.0022985070105300026,0.002214337758616833
Uttarakhand,Pauri Garhwal,2025-01,5664944,23450362,126239831,0.001770983743418706,0.004851150211262636,0.03216524460374962,0.014452361177321162
Uttarakhand,Pauri Garhwal,2025-02,5664852,13995265,58709067,0.0017709544654001541,0.0028859636991345624,0.01494375155886953,0.006777695210121607
Uttarakhand,Pauri Garhwal,2025-03,7145011,11341102,21808899,0.0022419992769417796,0.0023343114708613477,0.0055335813056956295,0.002698757255234435
Uttarakhand,Pauri Garhwal,2025-04,4434360,15444429,20486666,0.0013793635131825357,0.0031871639455901585,0.0051963894087816405,0.003077548639112213
Uttarakhand,Pauri Garhwal,2025-05,4187837,16166300,21018771,0.001300910198318608,0.003337200603352253,0.005332085231157438,0.003207532294140155
Uttarakhand,Pauri Garhwal,2025-06,7391040,18580707,16543953,0.0023202953815756565,0.0038390209518042685,0.004190930555873382,0.002747921526755929
Uttarakhand,Pauri Garhwal,2025-07,3200244,18096364,22078591,0.0009866192616254362,0.003738353097117675,0.005602357351265909,0.0035389603270283465
Uttarakhand,Pauri Garhwal,2025-08,8625426,19546635,21039833,0.002713125557752419,0.004039783427037134,0.005337456399274406,0.0032082708189741325
Uttarakhand,Pauri Garhwal,2025-09,7145324,12064370,19716368,0.0022420988858527224,0.002484638486888137,0.004999950321412733,0.002545415746149804
Uttarakhand,Pauri Garhwal,2025-10,7637562,16650237,20223275,0.002398748378200252,0.0034377840733176824,0.005129220225347198,0.0029470520438259016
Uttarakhand,Pauri Garhwal,2025-11,8370138,14237751,20766184,0.0026318828751427546,0.00293636299346014,0.005267671251423296,0.0027552371229248233
Uttarakhand,Pauri Garhwal,2025-12,5419087,18581366,22081962,0.001692742375949948,0.0038391579210930544,0.005603217013582987,0.003438401498680427
Uttarakhand,Pauri Garhwal,NaT,165070842,284739925,21302258,0.052500210253566326,0.0591586549325192,0.005404379236283959,0.015325171616808
Uttarakhand,Pithoragarh,2025-01,3938055,15218556,303002138,0.001221419741471411,0.0031402175659756603,0.07724263837642277,0.03190885842866509
Uttarakhand,Pithoragarh,2025-02,4200614,9024228,45908560,0.0013049763422646756,0.001852762784993797,0.011679404626981733,0.005151871696337277
Uttarakhand,Pithoragarh,2025-03,6300814,9154281,16465536,0.0019733425875124644,0.0018797935390370175,0.004170932887549944,0.0020256220531322915
Uttarakhand,Pithoragarh,2025-04,2625359,12310418,15916645,0.0008036682431989648,0.0025357781220432377,0.004030956349761962,0.002465960140082287
Uttarakhand,Pithoragarh,2025-05,3938096,11395445,17013008,0.0012214327892840265,0.002345606345004741,0.004310547556210683,0.0024181750026293644
Uttarakhand,Pithoragarh,2025-06,4200598,11213432,13994276,0.0013049712504353622,0.002307776009405649,0.003540719568741787,0.002078403981171902
Uttarakhand,Pithoragarh,2025-07,1837796,10051774,18112114,0.000553034720103029,0.002066332200494363,0.0045908382742986045,0.0025522612458965814
Uttarakhand,Pithoragarh,2025-08,6563419,15236715,13995453,0.0020569138273150048,0.0031439918077284137,0.003541019723754306,0.002262621847130087
Uttarakhand,Pithoragarh,2025-09,6563517,10447431,14268912,0.0020569450147695494,0.0021485671897101327,0.0036107564183748475,0.001892340440280082
Uttarakhand,Pithoragarh,2025-10,6826015,13073217,16190784,0.0021404822029635565,0.0026943214247999187,0.004100866455944536,0.002289978711705071
Uttarakhand,Pithoragarh,2025-11,5513330,10233891,14268560,0.0017227342053237635,0.002104184151884098,0.003610666652389795,0.0019413934806448044
Uttarakhand,Pithoragarh,2025-12,3675612,13132410,16739872,0.0011379000564406686,0.002706624343026183,0.004240893232082107,0.002551427018755182
Uttarakhand,Pithoragarh,NaT,122605574,200592648,15641702,0.038986091728377734,0.04166913644395108,0.003960841209908984,0.010454772715868478
Uttarakhand,Rudraprayag,2025-01,2463791,22542219,226659653,0.0007522509507924345,0.004662398009705791,0.05777400665094188,0.024824111674100584
Uttarakhand,Rudraprayag,2025-02,2710292,13399814,548638,0.0008306972643910562,0.0027622026976521687,0.00011185326269828522,0.0009834829312619702
Uttarakhand,Rudraprayag,2025-03,3695834,13684416,548610,0.001144335492214119,0.002821355555811601,0.00011184612222220152,0.0009444135727706973
Uttarakhand,Rudraprayag,2025-04,1724877,12829950,822916,0.0005170994529631684,0.002643759804200377,0.00018179881624427535,0.0010268035575852273
Uttarakhand,Rudraprayag,2025-05,2463896,15394971,548611,0.0007522843659223036,0.003176884390074564,0.0001118463772392045,0.0011650354337410468
Uttarakhand,Rudraprayag,2025-06,3202641,16251174,274305,0.0009873820813044473,0.003354841166958354,4.189368321713067e-05,0.0011612175238093045
Uttarakhand,Rudraprayag,2025-07,1724592,15682411,548610,0.0005170087547535238,0.0032366271099055813,0.00011184612222220152,0.0012359875419004085
Uttarakhand,Rudraprayag,2025-08,3449427,19104188,274305,0.0010659190931127135,0.00394782341047342,4.189368321713067e-05,0.0013827030188536776
Uttarakhand,Rudraprayag,2025-09,3449379,12260662,822918,0.0010659038176247734,0.0025254366289736855,0.00018179932627828134,0.0008697136185758321
Uttarakhand,Rudraprayag,2025-10,4434908,18248415,274309,0.001379537908336519,0.003769956006570173,4.1894703285142636e-05,0.0012488327022748226
Uttarakhand,Rudraprayag,2025-11,3202968,9409530,4114585,0.0009874861455660396,0.0019328455481316018,0.0010212303794581525,0.000984133141922694
Uttarakhand,Rudraprayag,2025-12,2217233,18817752,27337598,0.0006737864975518839,0.003888289366159764,0.006943493555107402,0.00419795586899649
Uttarakhand,Rudraprayag,NaT,77117672,280837900,9951605,0.02451005217788759,0.058347641899021335,0.0025097697262486908,0.019440954214530494
Uttarakhand,Tehri Garhwal,2025-01,5481531,42722759,9382786,0.0017126145128027492,0.008856805006848293,0.0023647112096251317,0.00414608358402882
Uttarakhand,Tehri Garhwal,2025-02,5481322,30677154,8529380,0.001712548000782343,0.00635319658522951,0.0021470781691717623,0.0030576003016040405
Uttarakhand,Tehri Garhwal,2025-03,6228855,26902656,7108263,0.0019504424034148618,0.005568689291475211,0.0017846691709341462,0.0025512549042807707
Uttarakhand,Tehri Garhwal,2025-04,2990012,32450251,9666953,0.0009197151703622549,0.006721724407746271,0.002437178626313686,0.0034796181795515324
Uttarakhand,Tehri Garhwal,2025-05,5979799,33339979,8244516,0.0018711829883227592,0.006906649159450318,0.0020744330056321238,0.003218196268368425
Uttarakhand,Tehri Garhwal,2025-06,5730388,32460437,8245201,0.0017918105982677663,0.006723841508164441,0.002074607692279172,0.003161017560523892
Uttarakhand,Tehri Garhwal,2025-07,5730497,33781962,9382746,0.0017918452863549636,0.006998512736332702,0.002364701008945012,0.003386916440840093
Uttarakhand,Tehri Garhwal,2025-08,6727074,41350943,9951889,0.0021089952852075995,0.008571681088995151,0.0025098421510775398,0.004010810238987557
Uttarakhand,Tehri Garhwal,2025-09,6976135,26448958,9951462,0.002188256291496362,0.0054743908204833765,0.0025097332588172633,0.0027559983734209833
Uttarakhand,Tehri Garhwal,2025-10,8222048,34008548,9951062,0.0025847548124540843,0.00704560730881959,0.0025096312520160673,0.003305144461843446
Uttarakhand,Tehri Garhwal,2025-11,6976512,24896189,129083665,0.002188376267724559,0.0051516568818203885,0.032890470627429634,0.014779175750155098
Uttarakhand,Tehri Garhwal,2025-12,7972914,36904020,94070288,0.0025054705746940793,0.007647414198864663,0.02396146416034355,0.01214245722874447
Uttarakhand,Tehri Garhwal,NaT,163194313,555715512,34409164,0.051903024917965626,0.11547934298980592,0.008746863122870778,0.03930987746147756
Uttarakhand,Udham Singh Nagar,2025-01,4675950,25037728,34181061,0.0014562469534212812,0.005181074933664817,0.008688692979437834,0.005256657774556805
Uttarakhand,Udham Singh Nagar,2025-02,5447831,16203150,33049362,0.0017018898473114385,0.003344859659940664,0.008400090492171471,0.004357602091382567
Uttarakhand,Udham Singh Nagar,2025-03,5954914,18196130,26709641,0.00186326360254379,0.003759088875668542,0.006783353842961042,0.0038443243669430763
Uttarakhand,Udham Singh Nagar,2025-04,3380990,16490857,37127800,0.0010441397479427187,0.003404657874157275,0.009440161527810497,0.004929099811198565
Uttarakhand,Udham Singh Nagar,2025-05,4676858,20466933,33046526,0.0014565359147348156,0.004231061974125381,0.008399367263950993,0.004760864512283586
Uttarakhand,Udham Singh Nagar,2025-06,5954103,19047566,30558017,0.001863005510445468,0.003936054859533147,0.007764755156858268,0.004307722904467473
Uttarakhand,Udham Singh Nagar,2025-07,4396065,18479275,32824381,0.0013671765379602882,0.0038179389049148313,0.008342716511821861,0.004590826859102619
Uttarakhand,Udham Singh Nagar,2025-08,6235732,23597609,33954622,0.0019526309353016197,0.00488175463746274,0.008630947184297865,0.005014554541643918
Uttarakhand,Udham Singh Nagar,2025-09,6217309,15636812,35539113,0.0019467680120865926,0.003227149624929327,0.00903501933038191,0.004515513979707176
Uttarakhand,Udham Singh Nagar,2025-10,6743634,19331738,33504358,0.00211426532854695,0.0039951183447120365,0.008516122208463742,0.004581643155560922
Uttarakhand,Udham Singh Nagar,2025-11,6235730,13076357,464738039,0.0019526302988229552,0.0026949740554020247,0.1184880431252705,0.04808268081250442
Uttarakhand,Udham Singh Nagar,2025-12,5165481,23596697,36124064,0.0016120349718968527,0.004881565083606332,0.009184191781297696,0.005303895751582241
Uttarakhand,Udham Singh Nagar,NaT,140937124,323506908,13936262,0.04481991195648558,0.0672161452054903,0.0035259250123303464,0.019332845695831144
Uttarakhand,Uttarkashi,2025-01,2242539,1709504,13116475,0.0006818398620896615,0.0003324402600382607,0.0033168653885004857,0.0013233542869975664
Uttarakhand,Uttarkashi,2025-02,2740869,1465261,13662371,0.000840428068448261,0.00028167578355730053,0.0034560781503645134,0.0013270159598790735
Uttarakhand,Uttarkashi,2025-03,4235895,2197688,12022625,0.0013162041441400147,0.00043390644406966,0.003037915039780277,0.0011254877647119722
Uttarakhand,Uttarkashi,2025-04,1495000,1465445,13662951,0.0004439435500211505,0.0002817140268792074,0.0034562260602262473,0.0014063873248379517
Uttarakhand,Uttarkashi,2025-05,2990043,1953603,10656294,0.0009197250357815495,0.00038317480696294597,0.002689477403068451,0.0010451158768562492
Uttarakhand,Uttarkashi,2025-06,2990067,2197817,13389465,0.0009197326735255197,0.000433933255963823,0.0033864824801466253,0.0013442197597390755
Uttarakhand,Uttarkashi,2025-07,747515,2197814,13116571,0.00020606442287657214,0.0004339326324314006,0.0033168898701327726,0.001459116116450355
Uttarakhand,Uttarkashi,2025-08,3488367,2930686,13662974,0.0010783113327041567,0.0005862557835864154,0.003456231925617316,0.0014013328171406613
Uttarakhand,Uttarkashi,2025-09,3488320,2442054,13389807,0.0010782963754555487,0.0004846964853799384,0.0033865696959616476,0.0013328471974455246
Uttarakhand,Uttarkashi,2025-10,3737554,1953820,13116519,0.0011576124371487622,0.00038321990914149914,0.003316876609248617,0.001248516119926294
Uttarakhand,Uttarkashi,2025-11,2740943,2441908,196194856,0.0008404516181588354,0.0004846661401353819,0.05000496542331436,0.020027762301748134
Uttarakhand,Uttarkashi,2025-12,2990086,2930403,16020462,0.0009197387200728293,0.0005861969636945694,0.004057431449961337,0.0016735036214477964
Uttarakhand,Uttarkashi,NaT,74502307,36385900,6945420,0.023677740167125528,0.00753972599263433,0.0017431414371163057,-0.0010224010615248512
West  Bengal,Hooghly,2025-01,712150,244237,6103329,0.00019480988889733776,2.7893099383392028e-05,0.001528393914051764,0.0005835528275945949
West  Bengal,Hooghly,2025-04,712223,14699935,6313691,0.00019483312036858006,0.0030324252298307877,0.001582039800834669,0.0018068193881924668
West  Bengal,Hooghly,2025-05,712223,8390422,4840205,0.00019483312036858006,0.0017210299214910907,0.0012062758171674888,0.001131955671389716
West  Bengal,Hooghly,2025-07,712223,7551663,7155478,0.00019483312036858006,0.0015466987777993833,0.0017967097987303018,0.0012983968065381581
West  Bengal,Hooghly,2025-08,1424373,9859235,5050793,0.00042146726071388665,0.0020263140974692297,0.0012599793377930694,0.0012302239219621424
West  Bengal,Hooghly,2025-09,712150,9858715,5050906,0.00019480988889733776,0.0020262060185160147,0.001260008154714407,0.0012755236915127012
West  Bengal,Hooghly,2025-10,712223,11747034,5892886,0.00019483312036858006,0.0024186820586238186,0.001474727370891617,0.0015183971477324583
West  Bengal,Hooghly,2025-11,712135,11116814,6313454,0.00019480511530735648,0.002287694524210014,0.0015819793618049604,0.0015089085313445187
West  Bengal,Hooghly,2025-12,712222,12376260,6103416,0.00019483280212924799,0.002549462995961669,0.0015284161005310241,0.0015921850781712278
West  Bengal,Hooghly,NaT,3560954,10068553,5893027,0.0011014113711023097,0.002069819617332815,0.0014747633282890386,0.0011975509040282797
West Bangal,Hooghly,NaT,4272653,9229664,81657364,0.0013279019855088454,0.0018954614539028036,0.02079595748352548,0.008810987177869543
West Bangal,Howrah,2025-03,711304,8180911,210422,0.0001945406584223927,0.0016774842877083317,2.5602432015144046e-05,0.0006423265562049118
West Bangal,Howrah,2025-11,711318,10069023,273156,0.0001945451137730419,0.00206991730407899,4.160066868069558e-05,0.0008056981663492658
West Bangal,Howrah,NaT,711304,183956019,819767,0.0001945406584223927,0.03821131058366865,0.000180995767701861,0.015318014408863727
West Bengal,24 Paraganas North,2025-01,22486291,16761250,546468,0.007124197977491727,0.0034608574749201066,0.00011129987580179774,4.023344790416187e-06
West Bengal,24 Paraganas South,2025-01,743837,10668182,273164,0.0002048939386131585,0.0021944489916354633,4.16027088167195e-05,0.0008534418924582415
West Bengal,Alipurduar,2025-01,20604150,12134543,273304,0.006525226682759359,0.002499223533780365,4.163841119713805e-05,-0.00028870055856087054
West Bengal,Alipurduar,2025-02,11772228,11925438,273163,0.0037145617244404646,0.0024557622847187696,4.160245379971651e-05,0.0002560335505193015
West Bengal,Alipurduar,2025-03,8831349,14433997,273164,0.0027786583557336403,0.002977151574715212,4.16027088167195e-05,0.0006517700422660445
West Bengal,Alipurduar,2025-04,7357987,12134596,3005207,0.0023097766169322058,0.002499234549519827,0.0007383201267155211,0.0008330665471076983
West Bengal,Alipurduar,2025-05,12511124,11748034,33335142,0.003949707493961753,0.0024188899027646166,0.008472969251285848,0.003566802162827836
West Bengal,Alipurduar,2025-06,8832325,16946467,12539906,0.0027789689573217563,0.0034993537431463155,0.003169830490103757,0.002111879901835678
West Bengal,Alipurduar,2025-07,8093213,11541966,11708706,0.0025437544481047374,0.0023760598763586252,0.002957860357218775,0.0016248172038100127
West Bengal,Alipurduar,2025-08,16185437,11299759,10888589,0.00511901840895801,0.00232571857054833,0.0027487165777779275,0.0010059703775389009
West Bengal,Alipurduar,2025-09,16185323,9205855,10691735,0.005118982129674152,0.0018905128927545407,0.0026985154606714067,0.0008118149154355487
West Bengal,Alipurduar,2025-10,18397875,14644573,13662669,0.005823103200360509,0.003020918562507921,0.0034561541454314042,0.0014262084431036286
West Bengal,Alipurduar,2025-11,15450177,215055879,9527817,0.004885029757648187,0.04467523426431111,0.002401696580585721,0.017853766386429097
West Bengal,Alipurduar,2025-12,16921552,37184022,11335873,0.005353279154896766,0.007705610973976424,0.002862781602943142,0.0031567011997884736
West Bengal,Alipurduar,NaT,292115061,22527475,11503502,0.09293067765356051,0.004659333555693862,0.002905529848137291,-0.01556019016917964
West Bengal,Bankura,2025-01,44773015,21271678,9860083,0.014216710137644943,0.004398323507211981,0.002486430060101074,-8.944060060376647e-05
West Bengal,Bankura,2025-02,57764366,25242545,12197439,0.018351069002784503,0.005223644947050669,0.003082495582140907,-0.0003477575888802698
West Bengal,Bankura,2025-03,67884597,27119266,12207276,0.021571724556784255,0.005613710410813496,0.003085004184399316,-0.0008348590732717267
West Bengal,Bankura,2025-04,35385230,30451134,162767068,0.011229147709474524,0.006306219652526314,0.0414803111109816,0.016868782763508262
West Bengal,Bankura,2025-05,48385013,26689948,65043277,0.015366189968662238,0.005524479179974321,0.016559082809376485,0.005760186802007874
West Bengal,Bankura,2025-06,63550243,33788191,25314882,0.02019236263479838,0.006999807397485735,0.006427666582888227,0.0013325170651899082
West Bengal,Bankura,2025-07,49097207,22728265,23064174,0.015592838111538157,0.004701066580724721,0.005853697774123439,0.0011033381196316324
West Bengal,Bankura,2025-08,66428339,28780276,22220019,0.021108285983518826,0.005958941607120616,0.005638423895964727,0.0004172890045303721
West Bengal,Bankura,2025-09,72938915,23773910,20813093,0.023180207341256358,0.004918397767329593,0.005279633844016537,-0.000556828823712819
West Bengal,Bankura,2025-10,67161221,30486156,23345249,0.021341517861696947,0.006313498770025347,0.0059253766782387494,0.0006272466069662487
West Bengal,Bankura,2025-11,54883961,472664727,19970919,0.01743441083944627,0.09821772393886984,0.0050648651545407465,0.03782615346947498
West Bengal,Bankura,2025-12,59216836,8509188,19125556,0.01881330208545999,0.0017457147387171226,0.004849283215842423,-0.0011246612352681798
West Bengal,Bankura,NaT,1364080837,6425793,23064117,0.4340723502272451,0.0013126932949989812,0.005853683238154269,-0.08394791943218773
